"date";"ticker";"field";"override";"override_period";"value";"extraction_date"
"2021-03-23";IBOV Index;PX_Last;;;113,261.8;"2023-08-21"
"2021-03-24";IBOV Index;PX_Last;;;112,064.19;"2023-08-21"
"2021-03-25";IBOV Index;PX_Last;;;113,749.9;"2023-08-21"
"2021-03-26";IBOV Index;PX_Last;;;114,780.62;"2023-08-21"
"2021-03-29";IBOV Index;PX_Last;;;115,418.72;"2023-08-21"
"2021-03-30";IBOV Index;PX_Last;;;116,849.67;"2023-08-21"
"2021-03-31";IBOV Index;PX_Last;;;116,633.72;"2023-08-21"
"2021-04-01";IBOV Index;PX_Last;;;115,253.31;"2023-08-21"
"2021-04-05";IBOV Index;PX_Last;;;117,518.44;"2023-08-21"
"2021-04-06";IBOV Index;PX_Last;;;117,498.87;"2023-08-21"
"2021-04-07";IBOV Index;PX_Last;;;117,623.58;"2023-08-21"
"2021-04-08";IBOV Index;PX_Last;;;118,313.23;"2023-08-21"
"2021-04-09";IBOV Index;PX_Last;;;117,669.9;"2023-08-21"
"2021-04-12";IBOV Index;PX_Last;;;118,811.74;"2023-08-21"
"2021-04-13";IBOV Index;PX_Last;;;119,297.13;"2023-08-21"
"2021-04-14";IBOV Index;PX_Last;;;120,294.68;"2023-08-21"
"2021-04-15";IBOV Index;PX_Last;;;120,700.67;"2023-08-21"
"2021-04-16";IBOV Index;PX_Last;;;121,113.93;"2023-08-21"
"2021-04-19";IBOV Index;PX_Last;;;120,933.78;"2023-08-21"
"2021-04-20";IBOV Index;PX_Last;;;120,061.99;"2023-08-21"
"2021-04-22";IBOV Index;PX_Last;;;119,371.48;"2023-08-21"
"2021-04-23";IBOV Index;PX_Last;;;120,530.06;"2023-08-21"
"2021-04-26";IBOV Index;PX_Last;;;120,594.61;"2023-08-21"
"2021-04-27";IBOV Index;PX_Last;;;119,388.37;"2023-08-21"
"2021-04-28";IBOV Index;PX_Last;;;121,052.52;"2023-08-21"
"2021-04-29";IBOV Index;PX_Last;;;120,065.75;"2023-08-21"
"2021-04-30";IBOV Index;PX_Last;;;118,893.84;"2023-08-21"
"2021-05-03";IBOV Index;PX_Last;;;119,209.48;"2023-08-21"
"2021-05-04";IBOV Index;PX_Last;;;117,712;"2023-08-21"
"2021-05-05";IBOV Index;PX_Last;;;119,564.44;"2023-08-21"
"2021-05-06";IBOV Index;PX_Last;;;119,920.61;"2023-08-21"
"2021-05-07";IBOV Index;PX_Last;;;122,038.11;"2023-08-21"
"2021-05-10";IBOV Index;PX_Last;;;121,909.03;"2023-08-21"
"2021-05-11";IBOV Index;PX_Last;;;122,964.01;"2023-08-21"
"2021-05-12";IBOV Index;PX_Last;;;119,710.03;"2023-08-21"
"2021-05-13";IBOV Index;PX_Last;;;120,705.91;"2023-08-21"
"2021-05-14";IBOV Index;PX_Last;;;121,880.82;"2023-08-21"
"2021-05-17";IBOV Index;PX_Last;;;122,937.87;"2023-08-21"
"2021-05-18";IBOV Index;PX_Last;;;122,979.96;"2023-08-21"
"2021-05-19";IBOV Index;PX_Last;;;122,636.3;"2023-08-21"
"2021-05-20";IBOV Index;PX_Last;;;122,700.79;"2023-08-21"
"2021-05-21";IBOV Index;PX_Last;;;122,592.47;"2023-08-21"
"2021-05-24";IBOV Index;PX_Last;;;124,031.62;"2023-08-21"
"2021-05-25";IBOV Index;PX_Last;;;122,987.71;"2023-08-21"
"2021-05-26";IBOV Index;PX_Last;;;123,989.17;"2023-08-21"
"2021-05-27";IBOV Index;PX_Last;;;124,366.57;"2023-08-21"
"2021-05-28";IBOV Index;PX_Last;;;125,561.37;"2023-08-21"
"2021-05-31";IBOV Index;PX_Last;;;126,215.73;"2023-08-21"
"2021-06-01";IBOV Index;PX_Last;;;128,267.05;"2023-08-21"
"2021-06-02";IBOV Index;PX_Last;;;129,601.44;"2023-08-21"
"2021-06-04";IBOV Index;PX_Last;;;130,125.78;"2023-08-21"
"2021-06-07";IBOV Index;PX_Last;;;130,776.27;"2023-08-21"
"2021-06-08";IBOV Index;PX_Last;;;129,787.11;"2023-08-21"
"2021-06-09";IBOV Index;PX_Last;;;129,906.8;"2023-08-21"
"2021-06-10";IBOV Index;PX_Last;;;130,076.17;"2023-08-21"
"2021-06-11";IBOV Index;PX_Last;;;129,441.03;"2023-08-21"
"2021-06-14";IBOV Index;PX_Last;;;130,207.96;"2023-08-21"
"2021-06-15";IBOV Index;PX_Last;;;130,091.08;"2023-08-21"
"2021-06-16";IBOV Index;PX_Last;;;129,259.49;"2023-08-21"
"2021-06-17";IBOV Index;PX_Last;;;128,057.22;"2023-08-21"
"2021-06-18";IBOV Index;PX_Last;;;128,405.35;"2023-08-21"
"2021-06-21";IBOV Index;PX_Last;;;129,264.96;"2023-08-21"
"2021-06-22";IBOV Index;PX_Last;;;128,767.45;"2023-08-21"
"2021-06-23";IBOV Index;PX_Last;;;128,427.98;"2023-08-21"
"2021-06-24";IBOV Index;PX_Last;;;129,513.62;"2023-08-21"
"2021-06-25";IBOV Index;PX_Last;;;127,255.61;"2023-08-21"
"2021-06-28";IBOV Index;PX_Last;;;127,429.17;"2023-08-21"
"2021-06-29";IBOV Index;PX_Last;;;127,327.44;"2023-08-21"
"2021-06-30";IBOV Index;PX_Last;;;126,801.66;"2023-08-21"
"2021-07-01";IBOV Index;PX_Last;;;125,666.19;"2023-08-21"
"2021-07-02";IBOV Index;PX_Last;;;127,621.65;"2023-08-21"
"2021-07-05";IBOV Index;PX_Last;;;126,920.05;"2023-08-21"
"2021-07-06";IBOV Index;PX_Last;;;125,094.88;"2023-08-21"
"2021-07-07";IBOV Index;PX_Last;;;127,018.71;"2023-08-21"
"2021-07-08";IBOV Index;PX_Last;;;125,427.77;"2023-08-21"
"2021-07-12";IBOV Index;PX_Last;;;127,593.83;"2023-08-21"
"2021-07-13";IBOV Index;PX_Last;;;128,167.74;"2023-08-21"
"2021-07-14";IBOV Index;PX_Last;;;128,406.51;"2023-08-21"
"2021-07-15";IBOV Index;PX_Last;;;127,467.88;"2023-08-21"
"2021-07-16";IBOV Index;PX_Last;;;125,960.26;"2023-08-21"
"2021-07-19";IBOV Index;PX_Last;;;124,394.57;"2023-08-21"
"2021-07-20";IBOV Index;PX_Last;;;125,401.36;"2023-08-21"
"2021-07-21";IBOV Index;PX_Last;;;125,929.25;"2023-08-21"
"2021-07-22";IBOV Index;PX_Last;;;126,146.66;"2023-08-21"
"2021-07-23";IBOV Index;PX_Last;;;125,052.78;"2023-08-21"
"2021-07-26";IBOV Index;PX_Last;;;126,003.86;"2023-08-21"
"2021-07-27";IBOV Index;PX_Last;;;124,612.03;"2023-08-21"
"2021-07-28";IBOV Index;PX_Last;;;126,285.59;"2023-08-21"
"2021-07-29";IBOV Index;PX_Last;;;125,675.33;"2023-08-21"
"2021-07-30";IBOV Index;PX_Last;;;121,800.79;"2023-08-21"
"2021-08-02";IBOV Index;PX_Last;;;122,515.74;"2023-08-21"
"2021-08-03";IBOV Index;PX_Last;;;123,576.56;"2023-08-21"
"2021-08-04";IBOV Index;PX_Last;;;121,801.21;"2023-08-21"
"2021-08-05";IBOV Index;PX_Last;;;121,632.92;"2023-08-21"
"2021-08-06";IBOV Index;PX_Last;;;122,810.36;"2023-08-21"
"2021-08-09";IBOV Index;PX_Last;;;123,019.38;"2023-08-21"
"2021-08-10";IBOV Index;PX_Last;;;122,202.47;"2023-08-21"
"2021-08-11";IBOV Index;PX_Last;;;122,056.34;"2023-08-21"
"2021-08-12";IBOV Index;PX_Last;;;120,700.98;"2023-08-21"
"2021-08-13";IBOV Index;PX_Last;;;121,193.75;"2023-08-21"
"2021-08-16";IBOV Index;PX_Last;;;119,180.03;"2023-08-21"
"2021-08-17";IBOV Index;PX_Last;;;117,903.81;"2023-08-21"
"2021-08-18";IBOV Index;PX_Last;;;116,642.62;"2023-08-21"
"2021-08-19";IBOV Index;PX_Last;;;117,164.69;"2023-08-21"
"2021-08-20";IBOV Index;PX_Last;;;118,052.77;"2023-08-21"
"2021-08-23";IBOV Index;PX_Last;;;117,471.67;"2023-08-21"
"2021-08-24";IBOV Index;PX_Last;;;120,210.75;"2023-08-21"
"2021-08-25";IBOV Index;PX_Last;;;120,817.71;"2023-08-21"
"2021-08-26";IBOV Index;PX_Last;;;118,723.97;"2023-08-21"
"2021-08-27";IBOV Index;PX_Last;;;120,677.6;"2023-08-21"
"2021-08-30";IBOV Index;PX_Last;;;119,739.96;"2023-08-21"
"2021-08-31";IBOV Index;PX_Last;;;118,781.03;"2023-08-21"
"2021-09-01";IBOV Index;PX_Last;;;119,395.6;"2023-08-21"
"2021-09-02";IBOV Index;PX_Last;;;116,677.08;"2023-08-21"
"2021-09-03";IBOV Index;PX_Last;;;116,933.24;"2023-08-21"
"2021-09-06";IBOV Index;PX_Last;;;117,868.63;"2023-08-21"
"2021-09-08";IBOV Index;PX_Last;;;113,412.84;"2023-08-21"
"2021-09-09";IBOV Index;PX_Last;;;115,360.86;"2023-08-21"
"2021-09-10";IBOV Index;PX_Last;;;114,285.93;"2023-08-21"
"2021-09-13";IBOV Index;PX_Last;;;116,403.72;"2023-08-21"
"2021-09-14";IBOV Index;PX_Last;;;116,180.55;"2023-08-21"
"2021-09-15";IBOV Index;PX_Last;;;115,062.54;"2023-08-21"
"2021-09-16";IBOV Index;PX_Last;;;113,794.28;"2023-08-21"
"2021-09-17";IBOV Index;PX_Last;;;111,439.37;"2023-08-21"
"2021-09-20";IBOV Index;PX_Last;;;108,843.74;"2023-08-21"
"2021-09-21";IBOV Index;PX_Last;;;110,249.73;"2023-08-21"
"2021-09-22";IBOV Index;PX_Last;;;112,282.28;"2023-08-21"
"2021-09-23";IBOV Index;PX_Last;;;114,064.36;"2023-08-21"
"2021-09-24";IBOV Index;PX_Last;;;113,282.67;"2023-08-21"
"2021-09-27";IBOV Index;PX_Last;;;113,583.01;"2023-08-21"
"2021-09-28";IBOV Index;PX_Last;;;110,123.85;"2023-08-21"
"2021-09-29";IBOV Index;PX_Last;;;111,106.83;"2023-08-21"
"2021-09-30";IBOV Index;PX_Last;;;110,979.1;"2023-08-21"
"2021-10-01";IBOV Index;PX_Last;;;112,899.64;"2023-08-21"
"2021-10-04";IBOV Index;PX_Last;;;110,393.09;"2023-08-21"
"2021-10-05";IBOV Index;PX_Last;;;110,457.64;"2023-08-21"
"2021-10-06";IBOV Index;PX_Last;;;110,559.57;"2023-08-21"
"2021-10-07";IBOV Index;PX_Last;;;110,585.43;"2023-08-21"
"2021-10-08";IBOV Index;PX_Last;;;112,833.2;"2023-08-21"
"2021-10-11";IBOV Index;PX_Last;;;112,180.48;"2023-08-21"
"2021-10-13";IBOV Index;PX_Last;;;113,455.92;"2023-08-21"
"2021-10-14";IBOV Index;PX_Last;;;113,185.48;"2023-08-21"
"2021-10-15";IBOV Index;PX_Last;;;114,647.99;"2023-08-21"
"2021-10-18";IBOV Index;PX_Last;;;114,428.18;"2023-08-21"
"2021-10-19";IBOV Index;PX_Last;;;110,672.76;"2023-08-21"
"2021-10-20";IBOV Index;PX_Last;;;110,786.43;"2023-08-21"
"2021-10-21";IBOV Index;PX_Last;;;107,735.01;"2023-08-21"
"2021-10-22";IBOV Index;PX_Last;;;106,296.18;"2023-08-21"
"2021-10-25";IBOV Index;PX_Last;;;108,714.55;"2023-08-21"
"2021-10-26";IBOV Index;PX_Last;;;106,419.53;"2023-08-21"
"2021-10-27";IBOV Index;PX_Last;;;106,363.1;"2023-08-21"
"2021-10-28";IBOV Index;PX_Last;;;105,704.96;"2023-08-21"
"2021-10-29";IBOV Index;PX_Last;;;103,500.71;"2023-08-21"
"2021-11-01";IBOV Index;PX_Last;;;105,550.86;"2023-08-21"
"2021-11-03";IBOV Index;PX_Last;;;105,616.88;"2023-08-21"
"2021-11-04";IBOV Index;PX_Last;;;103,412.09;"2023-08-21"
"2021-11-05";IBOV Index;PX_Last;;;104,824.23;"2023-08-21"
"2021-11-08";IBOV Index;PX_Last;;;104,781.13;"2023-08-21"
"2021-11-09";IBOV Index;PX_Last;;;105,535.08;"2023-08-21"
"2021-11-10";IBOV Index;PX_Last;;;105,967.51;"2023-08-21"
"2021-11-11";IBOV Index;PX_Last;;;107,594.67;"2023-08-21"
"2021-11-12";IBOV Index;PX_Last;;;106,334.54;"2023-08-21"
"2021-11-16";IBOV Index;PX_Last;;;104,403.66;"2023-08-21"
"2021-11-17";IBOV Index;PX_Last;;;102,948.45;"2023-08-21"
"2021-11-18";IBOV Index;PX_Last;;;102,426;"2023-08-21"
"2021-11-19";IBOV Index;PX_Last;;;103,035.02;"2023-08-21"
"2021-11-22";IBOV Index;PX_Last;;;102,122.37;"2023-08-21"
"2021-11-23";IBOV Index;PX_Last;;;103,653.82;"2023-08-21"
"2021-11-24";IBOV Index;PX_Last;;;104,514.19;"2023-08-21"
"2021-11-25";IBOV Index;PX_Last;;;105,811.25;"2023-08-21"
"2021-11-26";IBOV Index;PX_Last;;;102,224.26;"2023-08-21"
"2021-11-29";IBOV Index;PX_Last;;;102,814.03;"2023-08-21"
"2021-11-30";IBOV Index;PX_Last;;;101,915.45;"2023-08-21"
"2021-12-01";IBOV Index;PX_Last;;;100,774.57;"2023-08-21"
"2021-12-02";IBOV Index;PX_Last;;;104,466.24;"2023-08-21"
"2021-12-03";IBOV Index;PX_Last;;;105,069.69;"2023-08-21"
"2021-12-06";IBOV Index;PX_Last;;;106,858.87;"2023-08-21"
"2021-12-07";IBOV Index;PX_Last;;;107,557.67;"2023-08-21"
"2021-12-08";IBOV Index;PX_Last;;;108,095.53;"2023-08-21"
"2021-12-09";IBOV Index;PX_Last;;;106,291.24;"2023-08-21"
"2021-12-10";IBOV Index;PX_Last;;;107,758.34;"2023-08-21"
"2021-12-13";IBOV Index;PX_Last;;;107,383.32;"2023-08-21"
"2021-12-14";IBOV Index;PX_Last;;;106,759.92;"2023-08-21"
"2021-12-15";IBOV Index;PX_Last;;;107,431.18;"2023-08-21"
"2021-12-16";IBOV Index;PX_Last;;;108,326.33;"2023-08-21"
"2021-12-17";IBOV Index;PX_Last;;;107,200.56;"2023-08-21"
"2021-12-20";IBOV Index;PX_Last;;;105,019.78;"2023-08-21"
"2021-12-21";IBOV Index;PX_Last;;;105,499.88;"2023-08-21"
"2021-12-22";IBOV Index;PX_Last;;;105,243.72;"2023-08-21"
"2021-12-23";IBOV Index;PX_Last;;;104,891.32;"2023-08-21"
"2021-12-27";IBOV Index;PX_Last;;;105,554.4;"2023-08-21"
"2021-12-28";IBOV Index;PX_Last;;;104,864.17;"2023-08-21"
"2021-12-29";IBOV Index;PX_Last;;;104,107.24;"2023-08-21"
"2021-12-30";IBOV Index;PX_Last;;;104,822.44;"2023-08-21"
"2022-01-03";IBOV Index;PX_Last;;;103,921.59;"2023-08-21"
"2022-01-04";IBOV Index;PX_Last;;;103,513.64;"2023-08-21"
"2022-01-05";IBOV Index;PX_Last;;;101,005.64;"2023-08-21"
"2022-01-06";IBOV Index;PX_Last;;;101,561.05;"2023-08-21"
"2022-01-07";IBOV Index;PX_Last;;;102,719.47;"2023-08-21"
"2022-01-10";IBOV Index;PX_Last;;;101,945.2;"2023-08-21"
"2022-01-11";IBOV Index;PX_Last;;;103,778.98;"2023-08-21"
"2022-01-12";IBOV Index;PX_Last;;;105,685.66;"2023-08-21"
"2022-01-13";IBOV Index;PX_Last;;;105,529.5;"2023-08-21"
"2022-01-14";IBOV Index;PX_Last;;;106,927.79;"2023-08-21"
"2022-01-17";IBOV Index;PX_Last;;;106,373.87;"2023-08-21"
"2022-01-18";IBOV Index;PX_Last;;;106,667.66;"2023-08-21"
"2022-01-19";IBOV Index;PX_Last;;;108,013.47;"2023-08-21"
"2022-01-20";IBOV Index;PX_Last;;;109,101.99;"2023-08-21"
"2022-01-21";IBOV Index;PX_Last;;;108,941.68;"2023-08-21"
"2022-01-24";IBOV Index;PX_Last;;;107,937.11;"2023-08-21"
"2022-01-25";IBOV Index;PX_Last;;;110,203.77;"2023-08-21"
"2022-01-26";IBOV Index;PX_Last;;;111,289.18;"2023-08-21"
"2022-01-27";IBOV Index;PX_Last;;;112,611.65;"2023-08-21"
"2022-01-28";IBOV Index;PX_Last;;;111,910.1;"2023-08-21"
"2022-01-31";IBOV Index;PX_Last;;;112,143.51;"2023-08-21"
"2022-02-01";IBOV Index;PX_Last;;;113,228.31;"2023-08-21"
"2022-02-02";IBOV Index;PX_Last;;;111,894.36;"2023-08-21"
"2022-02-03";IBOV Index;PX_Last;;;111,695.94;"2023-08-21"
"2022-02-04";IBOV Index;PX_Last;;;112,244.94;"2023-08-21"
"2022-02-07";IBOV Index;PX_Last;;;111,996.4;"2023-08-21"
"2022-02-08";IBOV Index;PX_Last;;;112,234.46;"2023-08-21"
"2022-02-09";IBOV Index;PX_Last;;;112,461.39;"2023-08-21"
"2022-02-10";IBOV Index;PX_Last;;;113,367.77;"2023-08-21"
"2022-02-11";IBOV Index;PX_Last;;;113,572.35;"2023-08-21"
"2022-02-14";IBOV Index;PX_Last;;;113,899.19;"2023-08-21"
"2022-02-15";IBOV Index;PX_Last;;;114,828.18;"2023-08-21"
"2022-02-16";IBOV Index;PX_Last;;;115,180.95;"2023-08-21"
"2022-02-17";IBOV Index;PX_Last;;;113,528.48;"2023-08-21"
"2022-02-18";IBOV Index;PX_Last;;;112,879.85;"2023-08-21"
"2022-02-21";IBOV Index;PX_Last;;;111,725.3;"2023-08-21"
"2022-02-22";IBOV Index;PX_Last;;;112,891.8;"2023-08-21"
"2022-02-23";IBOV Index;PX_Last;;;112,007.61;"2023-08-21"
"2022-02-24";IBOV Index;PX_Last;;;111,591.87;"2023-08-21"
"2022-02-25";IBOV Index;PX_Last;;;113,141.94;"2023-08-21"
"2022-03-02";IBOV Index;PX_Last;;;115,173.61;"2023-08-21"
"2022-03-03";IBOV Index;PX_Last;;;115,165.55;"2023-08-21"
"2022-03-04";IBOV Index;PX_Last;;;114,473.78;"2023-08-21"
"2022-03-07";IBOV Index;PX_Last;;;111,593.46;"2023-08-21"
"2022-03-08";IBOV Index;PX_Last;;;111,203.45;"2023-08-21"
"2022-03-09";IBOV Index;PX_Last;;;113,900.34;"2023-08-21"
"2022-03-10";IBOV Index;PX_Last;;;113,663.13;"2023-08-21"
"2022-03-11";IBOV Index;PX_Last;;;111,713.07;"2023-08-21"
"2022-03-14";IBOV Index;PX_Last;;;109,927.62;"2023-08-21"
"2022-03-15";IBOV Index;PX_Last;;;108,959.3;"2023-08-21"
"2022-03-16";IBOV Index;PX_Last;;;111,112.43;"2023-08-21"
"2022-03-17";IBOV Index;PX_Last;;;113,076.33;"2023-08-21"
"2022-03-18";IBOV Index;PX_Last;;;115,310.91;"2023-08-21"
"2022-03-21";IBOV Index;PX_Last;;;116,154.53;"2023-08-21"
"2022-03-22";IBOV Index;PX_Last;;;117,272.44;"2023-08-21"
"2022-03-23";IBOV Index;PX_Last;;;117,457.34;"2023-08-21"
"2022-03-24";IBOV Index;PX_Last;;;119,052.91;"2023-08-21"
"2022-03-25";IBOV Index;PX_Last;;;119,081.13;"2023-08-21"
"2022-03-28";IBOV Index;PX_Last;;;118,737.78;"2023-08-21"
"2022-03-29";IBOV Index;PX_Last;;;120,014.17;"2023-08-21"
"2022-03-30";IBOV Index;PX_Last;;;120,259.76;"2023-08-21"
"2022-03-31";IBOV Index;PX_Last;;;119,999.23;"2023-08-21"
"2022-04-01";IBOV Index;PX_Last;;;121,570.15;"2023-08-21"
"2022-04-04";IBOV Index;PX_Last;;;121,279.51;"2023-08-21"
"2022-04-05";IBOV Index;PX_Last;;;118,885.15;"2023-08-21"
"2022-04-06";IBOV Index;PX_Last;;;118,227.75;"2023-08-21"
"2022-04-07";IBOV Index;PX_Last;;;118,862.12;"2023-08-21"
"2022-04-08";IBOV Index;PX_Last;;;118,322.26;"2023-08-21"
"2022-04-11";IBOV Index;PX_Last;;;116,952.85;"2023-08-21"
"2022-04-12";IBOV Index;PX_Last;;;116,146.86;"2023-08-21"
"2022-04-13";IBOV Index;PX_Last;;;116,781.96;"2023-08-21"
"2022-04-14";IBOV Index;PX_Last;;;116,181.61;"2023-08-21"
"2022-04-18";IBOV Index;PX_Last;;;115,687.25;"2023-08-21"
"2022-04-19";IBOV Index;PX_Last;;;115,056.66;"2023-08-21"
"2022-04-20";IBOV Index;PX_Last;;;114,343.78;"2023-08-21"
"2022-04-22";IBOV Index;PX_Last;;;111,077.51;"2023-08-21"
"2022-04-25";IBOV Index;PX_Last;;;110,684.95;"2023-08-21"
"2022-04-26";IBOV Index;PX_Last;;;108,212.86;"2023-08-21"
"2022-04-27";IBOV Index;PX_Last;;;109,349.37;"2023-08-21"
"2022-04-28";IBOV Index;PX_Last;;;109,918.97;"2023-08-21"
"2022-04-29";IBOV Index;PX_Last;;;107,876.16;"2023-08-21"
"2022-05-02";IBOV Index;PX_Last;;;106,638.64;"2023-08-21"
"2022-05-03";IBOV Index;PX_Last;;;106,528.09;"2023-08-21"
"2022-05-04";IBOV Index;PX_Last;;;108,343.74;"2023-08-21"
"2022-05-05";IBOV Index;PX_Last;;;105,304.19;"2023-08-21"
"2022-05-06";IBOV Index;PX_Last;;;105,134.73;"2023-08-21"
"2022-05-09";IBOV Index;PX_Last;;;103,250.02;"2023-08-21"
"2022-05-10";IBOV Index;PX_Last;;;103,109.94;"2023-08-21"
"2022-05-11";IBOV Index;PX_Last;;;104,396.9;"2023-08-21"
"2022-05-12";IBOV Index;PX_Last;;;105,687.64;"2023-08-21"
"2022-05-13";IBOV Index;PX_Last;;;106,924.18;"2023-08-21"
"2022-05-16";IBOV Index;PX_Last;;;108,232.74;"2023-08-21"
"2022-05-17";IBOV Index;PX_Last;;;108,789.33;"2023-08-21"
"2022-05-18";IBOV Index;PX_Last;;;106,247.15;"2023-08-21"
"2022-05-19";IBOV Index;PX_Last;;;107,005.22;"2023-08-21"
"2022-05-20";IBOV Index;PX_Last;;;108,487.88;"2023-08-21"
"2022-05-23";IBOV Index;PX_Last;;;110,345.82;"2023-08-21"
"2022-05-24";IBOV Index;PX_Last;;;110,580.79;"2023-08-21"
"2022-05-25";IBOV Index;PX_Last;;;110,579.81;"2023-08-21"
"2022-05-26";IBOV Index;PX_Last;;;111,889.88;"2023-08-21"
"2022-05-27";IBOV Index;PX_Last;;;111,941.68;"2023-08-21"
"2022-05-30";IBOV Index;PX_Last;;;111,032.11;"2023-08-21"
"2022-05-31";IBOV Index;PX_Last;;;111,350.51;"2023-08-21"
"2022-06-01";IBOV Index;PX_Last;;;111,359.94;"2023-08-21"
"2022-06-02";IBOV Index;PX_Last;;;112,392.91;"2023-08-21"
"2022-06-03";IBOV Index;PX_Last;;;111,102.32;"2023-08-21"
"2022-06-06";IBOV Index;PX_Last;;;110,185.91;"2023-08-21"
"2022-06-07";IBOV Index;PX_Last;;;110,069.76;"2023-08-21"
"2022-06-08";IBOV Index;PX_Last;;;108,367.67;"2023-08-21"
"2022-06-09";IBOV Index;PX_Last;;;107,093.71;"2023-08-21"
"2022-06-10";IBOV Index;PX_Last;;;105,481.23;"2023-08-21"
"2022-06-13";IBOV Index;PX_Last;;;102,598.18;"2023-08-21"
"2022-06-14";IBOV Index;PX_Last;;;102,063.25;"2023-08-21"
"2022-06-15";IBOV Index;PX_Last;;;102,806.82;"2023-08-21"
"2022-06-17";IBOV Index;PX_Last;;;99,824.94;"2023-08-21"
"2022-06-20";IBOV Index;PX_Last;;;99,852.67;"2023-08-21"
"2022-06-21";IBOV Index;PX_Last;;;99,684.5;"2023-08-21"
"2022-06-22";IBOV Index;PX_Last;;;99,522.32;"2023-08-21"
"2022-06-23";IBOV Index;PX_Last;;;98,080.34;"2023-08-21"
"2022-06-24";IBOV Index;PX_Last;;;98,672.26;"2023-08-21"
"2022-06-27";IBOV Index;PX_Last;;;100,763.6;"2023-08-21"
"2022-06-28";IBOV Index;PX_Last;;;100,591.41;"2023-08-21"
"2022-06-29";IBOV Index;PX_Last;;;99,621.58;"2023-08-21"
"2022-06-30";IBOV Index;PX_Last;;;98,541.95;"2023-08-21"
"2022-07-01";IBOV Index;PX_Last;;;98,953.9;"2023-08-21"
"2022-07-04";IBOV Index;PX_Last;;;98,608.76;"2023-08-21"
"2022-07-05";IBOV Index;PX_Last;;;98,294.64;"2023-08-21"
"2022-07-06";IBOV Index;PX_Last;;;98,718.98;"2023-08-21"
"2022-07-07";IBOV Index;PX_Last;;;100,729.72;"2023-08-21"
"2022-07-08";IBOV Index;PX_Last;;;100,288.94;"2023-08-21"
"2022-07-11";IBOV Index;PX_Last;;;98,212.46;"2023-08-21"
"2022-07-12";IBOV Index;PX_Last;;;98,271.21;"2023-08-21"
"2022-07-13";IBOV Index;PX_Last;;;97,881.16;"2023-08-21"
"2022-07-14";IBOV Index;PX_Last;;;96,120.85;"2023-08-21"
"2022-07-15";IBOV Index;PX_Last;;;96,551;"2023-08-21"
"2022-07-18";IBOV Index;PX_Last;;;96,916.13;"2023-08-21"
"2022-07-19";IBOV Index;PX_Last;;;98,244.8;"2023-08-21"
"2022-07-20";IBOV Index;PX_Last;;;98,286.83;"2023-08-21"
"2022-07-21";IBOV Index;PX_Last;;;99,033.17;"2023-08-21"
"2022-07-22";IBOV Index;PX_Last;;;98,924.82;"2023-08-21"
"2022-07-25";IBOV Index;PX_Last;;;100,269.85;"2023-08-21"
"2022-07-26";IBOV Index;PX_Last;;;99,771.69;"2023-08-21"
"2022-07-27";IBOV Index;PX_Last;;;101,437.96;"2023-08-21"
"2022-07-28";IBOV Index;PX_Last;;;102,596.66;"2023-08-21"
"2022-07-29";IBOV Index;PX_Last;;;103,164.69;"2023-08-21"
"2022-08-01";IBOV Index;PX_Last;;;102,225.08;"2023-08-21"
"2022-08-02";IBOV Index;PX_Last;;;103,361.7;"2023-08-21"
"2022-08-03";IBOV Index;PX_Last;;;103,774.68;"2023-08-21"
"2022-08-04";IBOV Index;PX_Last;;;105,892.22;"2023-08-21"
"2022-08-05";IBOV Index;PX_Last;;;106,471.92;"2023-08-21"
"2022-08-08";IBOV Index;PX_Last;;;108,402.27;"2023-08-21"
"2022-08-09";IBOV Index;PX_Last;;;108,651.05;"2023-08-21"
"2022-08-10";IBOV Index;PX_Last;;;110,235.76;"2023-08-21"
"2022-08-11";IBOV Index;PX_Last;;;109,717.94;"2023-08-21"
"2022-08-12";IBOV Index;PX_Last;;;112,764.26;"2023-08-21"
"2022-08-15";IBOV Index;PX_Last;;;113,031.98;"2023-08-21"
"2022-08-16";IBOV Index;PX_Last;;;113,512.38;"2023-08-21"
"2022-08-17";IBOV Index;PX_Last;;;113,707.76;"2023-08-21"
"2022-08-18";IBOV Index;PX_Last;;;113,812.87;"2023-08-21"
"2022-08-19";IBOV Index;PX_Last;;;111,496.21;"2023-08-21"
"2022-08-22";IBOV Index;PX_Last;;;110,500.53;"2023-08-21"
"2022-08-23";IBOV Index;PX_Last;;;112,857.1;"2023-08-21"
"2022-08-24";IBOV Index;PX_Last;;;112,897.84;"2023-08-21"
"2022-08-25";IBOV Index;PX_Last;;;113,531.72;"2023-08-21"
"2022-08-26";IBOV Index;PX_Last;;;112,298.86;"2023-08-21"
"2022-08-29";IBOV Index;PX_Last;;;112,323.12;"2023-08-21"
"2022-08-30";IBOV Index;PX_Last;;;110,430.64;"2023-08-21"
"2022-08-31";IBOV Index;PX_Last;;;109,522.88;"2023-08-21"
"2022-09-01";IBOV Index;PX_Last;;;110,405.3;"2023-08-21"
"2022-09-02";IBOV Index;PX_Last;;;110,864.24;"2023-08-21"
"2022-09-05";IBOV Index;PX_Last;;;112,203.35;"2023-08-21"
"2022-09-06";IBOV Index;PX_Last;;;109,763.77;"2023-08-21"
"2022-09-08";IBOV Index;PX_Last;;;109,915.64;"2023-08-21"
